"CompoundID","WT-Fe","WT+Fe","log2fc","pvalue","FDR","VIP","Compound_name","Name","mean_peak","ions","CD_Check","mf","mw","RT","KEGG","High_identical"
"Compound_0740",3041558.21233333,2422366.44966667,0.32839348727515,0.400076398320587,0.500768573940977,0.598173767579421,"Benzonitrile, 2-(2-methoxy-1-naphthylmethylidenamino)-","Benzonitrile, 2-(2-methoxy-1-naphthylmethylidenamino)-",12284876.94,"pos",FALSE,"C19H14N2O",286.1092,15.407,NA,TRUE
"Compound_0741",912318.634466667,423367.618533333,1.10762685663137,0.00826667181179515,0.0568268039828339,1.243900171357,"Benzoxacystol","Benzoxacystol",970974.1403,"pos",FALSE,"C16H16N2O7S",380.0674,6.562,NA,TRUE
"Compound_0742",2407635.57966667,1789122.98566667,0.428364479187473,0.281142984036183,0.391998463498726,0.774190785182122,"Benzyl [(2S)-4-(methylsulfanyl)-1-{[(5-nitro-1H-benzimidazol-2-yl)methyl]amino}-1-oxo-2-butanyl]carbamate","Benzyl [(2S)-4-(methylsulfanyl)-1-{[(5-nitro-1H-benzimidazol-2-yl)methyl]amino}-1-oxo-2-butanyl]carbamate",2405592.897,"pos",FALSE,"C21H23N5O5S",457.14328,9.481,NA,FALSE
"Compound_0743",796358.769733333,628158.912566667,0.34228894923928,0.404079310360287,0.503744984765505,0.704139182322069,"Benzyl(2R_3S)-2-methyl-3-hydroxybutanoate","Benzyl(2R_3S)-2-methyl-3-hydroxybutanoate",1148059.061,"pos",FALSE,"C12H16O3",208.10904,8.237,NA,FALSE
"Compound_0744",2578586.99266667,2017734.68,0.353844236755684,0.217630015526083,0.326886979974089,0.891822847310161,"Benzylamine","Benzylamine",2278247.807,"pos",FALSE,"C7H9N",107.07298,10.476,"C15562",TRUE
"Compound_0745",9415732.17333333,5786973.744,0.702264185596213,0.107105158495819,0.206655181330107,0.967449552619165,"Benzyldioxidanyl","Benzyldioxidanyl",7747208.104,"pos",FALSE,"C7H7O2",123.04404,8.74,NA,FALSE
"Compound_0746",1143480.41353333,2298218.368,-1.00708422961039,0.0532267055046817,0.136305475597163,1.15614101897252,"Berkazaphilone A","Berkazaphilone A",1424383.781,"pos",FALSE,"C13H16O3",220.10884,12.019,NA,TRUE
"Compound_0747",6545234.55366667,1680694.34733333,1.96138751467553,0.0143887505582006,0.0709895916134037,1.2499733519431,"Beta-Nicotinamidemononucleotide","Beta-Nicotinamidemononucleotide",4681716.087,"pos",FALSE,"C11H15N2O8P",334.05511,1.143,NA,FALSE
"Compound_0748",2106465.07066667,2605445.707,-0.30670619842584,0.38779742440099,0.490015767245816,0.77458546623333,"Betalamicacid","Betalamicacid",2890210.847,"pos",FALSE,"C9H9NO5",211.04717,3.366,NA,FALSE
"Compound_0749",14116359.97,1811225.397,2.96233012670641,0.0254341952243117,0.091151451092909,1.25735626901441,"betulin","betulin",5935610.826,"pos",TRUE,"C30H50O2",442.37913,22.026,"C08618",TRUE
"Compound_0750",7970304.81933333,1157455.65563333,2.78367797813763,0.00992784728176679,0.0604197673106076,1.283191870156,"Bibenzyl","Bibenzyl",2626060.608,"pos",FALSE,"C14H14",182.10869,17.993,"C14685",TRUE
"Compound_0751",3137636.752,966239.9957,1.6992248626391,0.00167695120947371,0.0385843112211281,1.28254368067466,"Bicyclo[2.2.1]heptane-2-methanol, 6,6-ethylenedioxy-, methanesulfonate","Bicyclo[2.2.1]heptane-2-methanol, 6,6-ethylenedioxy-, methanesulfonate",2495275.363,"pos",FALSE,"C11H18O5S",262.08642,7.347,NA,TRUE
"Compound_0752",2311661.42233333,1762116.65833333,0.391620669955633,0.277864540641371,0.388700203691961,0.775862803933371,"Bilain B","Bilain B",3220203.751,"pos",FALSE,"C20H30N2O5S2",442.15815,10.147,NA,TRUE
"Compound_0753",2495329.26866667,377593.7049,2.72432357955367,0.00992030399161962,0.0604197673106076,1.26393416224777,"Bis(2-methylpentyl) propylphosphonate","Bis(2-methylpentyl) propylphosphonate",886278.0153,"pos",FALSE,"C15H33O3P",292.21777,17.199,NA,FALSE
"Compound_0754",12090112.3566667,9803735.217,0.302424227013884,0.0679891710549349,0.157170556544308,1.13267137496577,"Bis[(3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-2-yl] malonate","Bis[(3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-2-yl] malonate",11646227.25,"pos",FALSE,"C15H24O14",428.11692,7.465,NA,FALSE
"Compound_0755",13342779.8666667,2104570.71766667,2.66446137940952,0.0272888634022085,0.0943974564842136,1.23343969789569,"bis[(6-neopentylamino-2-pyridyl)methyl][(2-pyridyl)methyl]amine","bis[(6-neopentylamino-2-pyridyl)methyl][(2-pyridyl)methyl]amine",4822370.198,"pos",FALSE,"C28H40N6",460.3321,17.193,NA,FALSE
"Compound_0756",8126576.64066667,2525253.88633333,1.68621929589796,0.00809789158446812,0.0564123363994866,1.24676696191252,"bisphenol F","bisphenol F",5254567.317,"pos",FALSE,"C13H12O2",200.08281,6.417,"C14298",TRUE
"Compound_0757",4952078.34666667,2565338.70133333,0.948884822317441,0.0198754902236028,0.0807170563665964,1.18443008192784,"Boc-Asp-OH","Boc-Asp-OH",3834618.423,"pos",FALSE,"C9H15NO6",233.08898,1.155,NA,TRUE
"Compound_0758",3813984.248,3045313.97666667,0.324707905309117,0.125626003527556,0.229532776582765,0.924876049828472,"Boc-L-Methioninol","Boc-L-Methioninol",3579814.633,"pos",FALSE,"C10H21NO3S",235.12334,12.961,NA,TRUE
"Compound_0759",139650.547666667,2369217.35286667,-4.08451742147083,0.363266569774376,0.468578044024879,0.666241618566219,"Bohemamine F","Bohemamine F",1215951.999,"pos",FALSE,"C14H18N2O2",246.13582,6.995,NA,TRUE
"Compound_0760",20944423.4,3416387.563,2.61602261529858,0.01156751757246,0.0646113594137405,1.28836188854166,"Boldenone","Boldenone-isoform1",7991805.478,"pos",FALSE,"C19H26O2",286.19203,18.401,"C14502",TRUE
"Compound_0761",6432470.59533333,870214.2413,2.88593042470859,0.0232732144484001,0.0874508664121702,1.25506044400864,"Boldenone","Boldenone-isoform2",2402828.729,"pos",FALSE,"C19H26O2",286.19207,22.139,"C14502",TRUE
"Compound_0762",1128083.4172,979785.8645,0.203335370204886,0.427962318902157,0.523002571063083,0.552620494267282,"Boscalid","Boscalid-isoform1",1324455.327,"pos",FALSE,"C18H12Cl2N2O",342.03356,2.25,"C18547",TRUE
"Compound_0763",9254337.43433333,7515451.01666667,0.30027001818379,0.404477596532644,0.503903770630086,0.579515258294609,"Boscalid","Boscalid-isoform2",9430057.244,"pos",FALSE,"C18H12Cl2N2O",342.03386,3.306,"C18547",TRUE
"Compound_0764",7903979.03166667,6895438.563,0.196936806821839,0.43910565419484,0.530845114522385,0.648979526780393,"Boydine A","Boydine A",7968817.664,"pos",FALSE,"C20H22N2O4S2",418.10284,6.266,NA,TRUE
"Compound_0765",1986025.42366667,2899523.14933333,-0.545931565237827,0.119009777097518,0.221167691224112,0.958986737047255,"Bractein","Bractein",1957194.624,"pos",FALSE,"C21H20O12",464.09326,7.236,NA,TRUE
"Compound_0766",21778338.58,23608659.2166667,-0.116422212010491,0.16841481590439,0.272867210437426,0.943209579967363,"Brevianamide T","Brevianamide T",35046058.3,"pos",FALSE,"C21H19N3O2",345.14626,15.384,NA,TRUE
"Compound_0767",12221882.87,7225315.348,0.758334099601016,0.00727201579763485,0.055159030633617,1.23209982182326,"Bromacil","Bromacil",10582917.01,"pos",FALSE,"C9H13BrN2O2",260.01527,8.737,"C10911",TRUE
"Compound_0768",3689782.667,291743.907266667,3.66076140982693,0.0503453365339232,0.13189059993394,1.19979217528354,"Brosimacutin C","Brosimacutin C-isoform1",2645882.366,"pos",FALSE,"C20H22O5",342.1452,5.774,NA,TRUE
"Compound_0769",20944898.5133333,5531977.29433333,1.92073175361069,0.00269957639077803,0.0440457200600625,1.26480274723885,"Brosimacutin C","Brosimacutin C-isoform2",13930947.71,"pos",FALSE,"C20H22O5",342.14525,8.737,NA,TRUE
"Compound_0770",4116714.21,1782601.024,1.20750945779619,0.00476546844351988,0.0514811536498934,1.2620119873049,"Brosimacutin G","Brosimacutin G-isoform1",3471464.819,"pos",FALSE,"C20H20O6",356.12462,8.738,NA,TRUE
"Compound_0771",7036081.65666667,4751823.27366667,0.566291044507244,0.103980639637012,0.202729548977823,1.03396085378267,"Brosimacutin G","Brosimacutin G-isoform2",7398471.191,"pos",FALSE,"C20H20O6",356.12454,12.297,NA,TRUE
"Compound_0772",1078913.71506667,420084.437066667,1.360828247316,0.0131440549707734,0.0671646764990069,1.21493048173417,"Buanmycin","Buanmycin",691851.9031,"pos",FALSE,"C30H27NO12",593.15502,1.848,NA,FALSE
"Compound_0773",1114250.311,1411870.85933333,-0.341534770934924,0.0485010240105325,0.129614805545389,1.17630631927813,"Butafenacil","Butafenacil",1680699.374,"pos",FALSE,"C20H18ClF3N2O6",474.08169,9.161,NA,TRUE
"Compound_0774",27015069.6133333,21817608.3133333,0.308271440130309,0.334437488534197,0.443144793805397,0.652652933209797,"Butyl piperidino sulfone","Butyl piperidino sulfone",22999570.04,"pos",FALSE,"C9H19NO2S",205.11262,7.857,NA,TRUE
"Compound_0775",2016711.827,100763.273686667,4.32296314375746,0.00171473829021068,0.0385843112211281,1.31490160331502,"Butyrolactone II_130093","Butyrolactone II_130093",1347455.864,"pos",TRUE,"C19H16O7",356.08814,7.809,NA,TRUE
"Compound_0776",8009652.072,4930295.91166667,0.70006533697071,0.0359735081837082,0.109740301465398,1.11555816787915,"Butyryl-L-carnitine","Butyryl-L-carnitine",5915081.889,"pos",FALSE,"C11H21NO4",231.14603,7.377,NA,TRUE
"Compound_0777",12714622.8166667,6036166.41033333,1.07478417964658,0.0309372396892395,0.102408499381543,1.19539204940391,"C-73X1","C-73X1-isoform1",6384821.885,"pos",FALSE,"C15H17NO5",291.1095,8.587,NA,TRUE
"Compound_0778",6484423.697,3553823.87733333,0.867606175548645,0.0468748540467505,0.126641105496668,1.13991435699418,"C-73X1","C-73X1-isoform2",3398893.283,"pos",FALSE,"C15H17NO5",291.10935,10.276,NA,TRUE
"Compound_0779",871364.137333333,798168.4943,0.126582404382568,0.78949997156336,0.828240240895573,0.374450708258905,"Cadystin B","Cadystin B",732754.6345,"pos",FALSE,"C18H29N5O10S2",539.13817,9.688,"C02755",TRUE
"Compound_0780",1089923752.33333,574303579.333333,0.924341753659464,0.000137888032554087,0.0227169182872971,1.31559366052544,"Cafestol","Cafestol",754255514.6,"pos",FALSE,"C20H28O3",316.19987,16.168,"C09066",TRUE
"Compound_0781",58574571.04,6083781.23933333,3.26723430115272,0.0795585137992753,0.172068413565875,1.11782099346496,"Camalexin","Camalexin",50285453.01,"pos",TRUE,"C11H8N2S",200.03992,12.842,NA,TRUE
"Compound_0782",2409683.638,448152.391133333,2.42678245133425,0.00325964369620716,0.0470554701018125,1.30374894797034,"Cannabidiol","Cannabidiol",847804.9122,"pos",FALSE,"C21H30O2",314.22334,17.822,NA,TRUE
"Compound_0783",1828954.75166667,2848234.25966667,-0.639048425742639,0.16563953490586,0.270253978004297,0.972142799248286,"Capsidiol","Capsidiol",2181679.496,"pos",FALSE,"C15H24O2",236.17654,16.276,"C09627",TRUE
"Compound_0784",17708598.58,10389550.3603333,0.769316826318439,0.00383818547436399,0.0505662936500562,1.2674620138913,"Caracolamide A","Caracolamide A",12479544.78,"pos",FALSE,"C16H21Cl2NO",313.10074,1.256,NA,TRUE
"Compound_0785",1501627.261,1503730.97033333,-0.00201973361227201,0.988985003440417,0.989517001828497,0.169683452804773,"Carbamidocyclophane S","Carbamidocyclophane S",1673848.236,"pos",FALSE,"C37H55Br2NO7",783.23427,12.097,NA,TRUE
"Compound_0786",285273.5075,834290.137766667,-1.54820341689971,0.326222315272101,0.435108091197208,0.687682757424185,"Carbendazim","Carbendazim",528879.721,"pos",FALSE,"C9H9N3O2",191.06888,6.35,"C10897",TRUE
"Compound_0787",3549540.46433333,2957403.88533333,0.263300978258754,0.61958677317695,0.693141169888271,0.522048260615076,"Carbetamide","Carbetamide",2550908.831,"pos",FALSE,"C12H16N2O3",236.11509,6.456,NA,TRUE
"Compound_0787",3549540.46433333,2957403.88533333,0.263300978258754,0.61958677317695,0.693141169888271,0.522048260615076,"Carbetamide","Carbetamide",2550908.831,"pos",FALSE,"C12H16N2O3",236.11509,6.456,"C11075",TRUE
"Compound_0788",15677423.07,12392222.5336667,0.339253483507193,0.141193676654527,0.244148152193864,1.03022038630485,"Carbonarin I","Carbonarin I",14093885.16,"pos",FALSE,"C34H31NO10",613.19774,8.769,NA,TRUE
"Compound_0789",1780976.84333333,80335.43499,4.47048846460222,0.00493786486685876,0.0514811536498934,1.31022458073403,"Carbonarin J","Carbonarin J",854854.9253,"pos",FALSE,"C34H29NO9",595.18706,9.453,NA,TRUE
"Compound_0790",1379979.45,1578397.45366667,-0.193813750530616,0.211843743828918,0.320870817200152,0.879426051459209,"Carpetimycin B","Carpetimycin B",2102228.399,"pos",FALSE,"C14H18N2O9S2",422.04639,9.161,NA,TRUE
"Compound_0791",566783.3271,113929.97443,2.31464995640683,0.0360868218850377,0.109740301465398,1.20409456685872,"Carpetimycin D","Carpetimycin D",890960.0815,"pos",FALSE,"C14H20N2O9S2",424.05993,7.146,NA,TRUE
"Compound_0792",1195533.132,792740.654,0.592733243323048,0.0179382300983775,0.0777741444824759,1.21028165997163,"Castillene A","Castillene A-isoform1",1102066.367,"pos",FALSE,"C18H14O4",294.08801,10.362,NA,TRUE
"Compound_0793",1895361.63733333,1163815.2288,0.703611113315726,0.0488721781096372,0.130065313350556,1.1896279840386,"Castillene A","Castillene A-isoform2",1883270.028,"pos",FALSE,"C18H14O4",294.08796,11.591,NA,TRUE
"Compound_0794",5069526.98,2368027.012,1.09816560280026,0.00503380063108207,0.0514811536498934,1.25892150405549,"Castillene B","Castillene B-isoform1",4272995.497,"pos",FALSE,"C19H18O4",310.11926,7.381,NA,TRUE
"Compound_0795",25401734.898,9487180.31866667,1.42087576092473,0.228313420403668,0.338806297586762,0.812500946928602,"Castillene B","Castillene B-isoform2",25458146.1,"pos",FALSE,"C19H18O4",310.11917,8.748,NA,TRUE
"Compound_0796",1641998.89966667,1680318.83133333,-0.0332818421533018,0.750654083661051,0.798294222761324,0.468905733152931,"Castillene B","Castillene B-isoform3",2088988.565,"pos",FALSE,"C19H18O4",310.11913,10.124,NA,TRUE
"Compound_0797",16061759.4966667,10207597.7636667,0.653986557451113,0.0346261990641044,0.107520417795049,1.18190173223222,"Castillene B","Castillene B-isoform4",14091994.18,"pos",FALSE,"C19H18O4",310.11925,11.319,NA,TRUE
"Compound_0798",19300768.27,14149345.3733333,0.447922967749961,0.0700580337516428,0.159495645995172,1.067384433484,"Castillene C","Castillene C-isoform1",19669133.3,"pos",FALSE,"C20H18O6",354.10876,11.221,NA,TRUE
"Compound_0799",2051579.659,1691441.5321,0.278481863977083,0.430897852357076,0.524522254832566,0.657869349409785,"Castillene C","Castillene C-isoform2",1961179.267,"pos",FALSE,"C20H18O6",354.10882,12.813,NA,TRUE
"Compound_0800",4724786.62266667,4222764.19533333,0.162061489460538,0.139823088368492,0.243056957350836,0.899682258639984,"CCCP","CCCP",4799684.644,"pos",FALSE,"C9H5ClN4",204.02056,2.13,"C11164",TRUE
"Compound_0801",4399238.44833333,9901003.78933333,-1.17032099616615,0.487228006896118,0.571762834591028,0.49643511925674,"cealysin","cealysin",9510477.722,"pos",FALSE,"C6H12N6O3",216.09652,4.06,NA,FALSE
"Compound_0802",2732683.32233333,1001058.3316,1.44879224012058,0.0334768480686876,0.105896768953756,1.12466161012404,"CephalosporinC","CephalosporinC",1511218.313,"pos",FALSE,"C16H21N3O8S",415.10672,1.814,NA,FALSE
"Compound_0803",3825623.37733333,101007.317463333,5.24316313335243,0.0155189612443769,0.0734485188665167,1.2837180163899,"Cerarvensin","Cerarvensin-isoform1",1902503.446,"pos",FALSE,"C20H18O9",402.09325,8.683,NA,TRUE
"Compound_0804",106217376.19,797226.946033333,7.05781360814357,0.00373499609772907,0.0505662936500562,1.31359928373857,"Cerarvensin","Cerarvensin-isoform2",73310121.93,"pos",FALSE,"C20H18O9",402.09329,11.255,NA,TRUE
"Compound_0805",11289048.3933333,10260655.1636667,0.137801026832599,0.531046734099389,0.612140899482893,0.534683836574153,"Cevimeline","Cevimeline",11753648.4,"pos",FALSE,"C10H17NOS",199.10226,10.517,NA,TRUE
"Compound_0806",38936541.15,22893451.6133333,0.766189738428808,0.0801347053779974,0.172712111243424,1.01494350822359,"Chaetomellic acid B","Chaetomellic acid B-isoform1",25127439.18,"pos",FALSE,"C21H36O4",352.2599,15.551,NA,FALSE
"Compound_0807",876045403.933333,1261064335.46667,-0.525564329937027,0.322087473618471,0.431804365501258,0.822237949739459,"Chaetomellic acid B","Chaetomellic acid B-isoform2",996211050.7,"pos",FALSE,"C21H36O4",352.25972,16.275,NA,FALSE
"Compound_0808",78661241.27,35372241.6366667,1.15303530260165,0.149439558968533,0.252737177423097,0.956226876651866,"Chartarutine C","Chartarutine C",53981040.43,"pos",FALSE,"C23H31NO6S",449.18731,9.037,NA,TRUE
"Compound_0809",1722362.27666667,52050.15509,5.04834235447925,0.00964891681268616,0.0604197673106076,1.29827138294252,"Chetoseminudin C","Chetoseminudin C",1197600.368,"pos",FALSE,"C16H19N3O3S2",365.08835,12.507,NA,TRUE
"Compound_0810",1031418.58763333,535956.628233333,0.944441788473153,0.00638080491208188,0.052053934809089,1.24109014708235,"Chlordiazepoxide","Chlordiazepoxide-isoform1",528434.3735,"pos",FALSE,"C16H14ClN3O",299.0815,6.608,NA,TRUE
"Compound_0811",4192028.874,3030301.36666667,0.468187375577405,0.0520471734231177,0.134455198009721,1.1190902673246,"Chlordiazepoxide","Chlordiazepoxide-isoform2",3465287.986,"pos",FALSE,"C16H14ClN3O",299.08152,7.891,NA,TRUE
"Compound_0812",11336998.2933333,9304272.43033333,0.285073462404269,0.0425277118427736,0.121570806063264,1.10122221436807,"Chlorocatechelin B","Chlorocatechelin B",9940897.404,"pos",FALSE,"C18H25ClN4O8",460.13477,9.029,NA,FALSE
"Compound_0813",1789473.29266667,1397450.26416667,0.356738074270893,0.430201846897282,0.524361359914119,0.59613612707277,"Chlorocyclinone B","Chlorocyclinone B",1817595.714,"pos",FALSE,"C26H21ClO9",512.08592,2.008,NA,TRUE
"Compound_0814",5784371.12633333,7026136.53433333,-0.280571492943149,0.209319238592564,0.318604869270362,0.886029879230135,"Cholestan-3-One","Cholestan-3-One",9708243.754,"pos",FALSE,"C27H46O",426.34808,19.249,NA,FALSE
"Compound_0814",5784371.12633333,7026136.53433333,-0.280571492943149,0.209319238592564,0.318604869270362,0.886029879230135,"Cholestan-3-One","Cholestan-3-One",9708243.754,"pos",FALSE,"C27H46O",426.34808,19.249,"C03238",FALSE
"Compound_0815",16512723.4333333,10684226.0253333,0.628095680988275,0.0284764150453754,0.0968302230062126,1.13718680681664,"Chorismate","Chorismate-isoform1",14500688.7,"pos",FALSE,"C10H10O6",226.04669,6.016,"C00251",TRUE
"Compound_0816",2871511.709,1601120.16133333,0.842728860815643,0.0220521163751645,0.0849354647795438,1.1610212896705,"Chorismate","Chorismate-isoform2",2384638.105,"pos",FALSE,"C10H10O6",226.04679,7.164,"C00251",TRUE
"Compound_0817",1133560.9769,768061.3642,0.561568514445089,0.159055399819296,0.262917844391965,0.886650065219846,"Chrestoxanthone C","Chrestoxanthone C",885773.9077,"pos",FALSE,"C26H23NO8",477.14385,8.769,NA,TRUE
"Compound_0818",342321591.966667,398902.0569,9.7451020154433,0.0100633655333315,0.0604197673106076,1.29767337413382,"Chrysin 5-xyloside","Chrysin 5-xyloside-isoform1",99369485.49,"pos",FALSE,"C20H18O8",386.09843,10.284,NA,TRUE
"Compound_0819",158548288.566667,421904.3289,8.55379069892652,0.00602251038410388,0.0517283081258457,1.30790499299808,"Chrysin 5-xyloside","Chrysin 5-xyloside-isoform2",65417402.1,"pos",FALSE,"C20H18O8",386.09844,10.411,NA,TRUE
"Compound_0820",2080898631.66667,3322829.47,9.29057871760899,0.0047327662767438,0.0514811536498934,1.31116846564239,"Chrysin 5-xyloside","Chrysin 5-xyloside-isoform3",954550702.9,"pos",FALSE,"C20H18O8",386.09835,12.081,NA,TRUE
"Compound_0821",218225934.466667,178083219.2,0.293270987469446,0.0304996997131713,0.101483795110015,1.15540467230869,"CI-4","CI-4",191581021.6,"pos",FALSE,"C11H19N5O2",253.15282,2.364,NA,TRUE
"Compound_0822",1796655.02766667,1098809.74143333,0.70937182058124,0.0216968198493487,0.0849354647795438,1.20631093029108,"Ciliatin A","Ciliatin A-isoform1",1691711.697,"pos",FALSE,"C20H16O5",336.09837,7.513,NA,TRUE
"Compound_0823",5484204.05866667,4351032.75466667,0.333924374986696,0.217748907627902,0.326886979974089,0.82287954018171,"Ciliatin A","Ciliatin A-isoform2",4753577.172,"pos",FALSE,"C20H16O5",336.09825,9.438,NA,TRUE
"Compound_0824",23513169.1833333,15732875.585,0.579686619108741,0.121719255150739,0.224378408900273,0.999421189323149,"Cinalukast","Cinalukast",19814498.42,"pos",FALSE,"C23H28N2O3S",412.18279,11.036,NA,TRUE
"Compound_0825",603246.752066667,132595.280753333,2.18571881398305,0.114291515747987,0.215164189566048,1.04482992746696,"cis-2,4,6-Trimethyl-2,4,6-triphenylcyclotrisiloxane","cis-2,4,6-Trimethyl-2,4,6-triphenylcyclotrisiloxane",331007.12,"pos",FALSE,"C21H24O3Si3",408.10158,5.715,NA,TRUE
"Compound_0826",2442659.873,1576846.8134,0.631410477378134,0.0899267848713447,0.184008602707042,1.0650258043599,"Citicoline;cytidine5'diphosphocholine","Citicoline;cytidine5'diphosphocholine",2056745.866,"pos",FALSE,"C14H26N4O11P2",488.10669,7.765,NA,FALSE
"Compound_0827",2262705.08633333,784278.062366667,1.52861140926492,0.00675118204587892,0.0537534419294129,1.24358644397933,"Citrinin","Citrinin-isoform1",2034744.314,"pos",FALSE,"C13H14O5",250.08315,9.087,NA,TRUE
"Compound_0828",5852710.65933333,1219174.93293333,2.26319981240803,7.95524691375081e-05,0.0184959490744706,1.3117871546989,"Citrinin","Citrinin-isoform2",3771803.437,"pos",FALSE,"C13H14O5",250.08312,11.181,NA,TRUE
"Compound_0829",247096661.166667,184414426.766667,0.422123994314711,0.131455896903317,0.234652560691142,1.03451570945809,"CJ-15,801","CJ-15,801-isoform1",217277616.7,"pos",FALSE,"C9H15NO5",217.09404,7.766,NA,TRUE
"Compound_0830",25027148.6133333,173858.262866667,7.16943848652898,0.0147046545542185,0.0719215718051138,1.28538268623761,"CJ-15,801","CJ-15,801-isoform2",7880025.762,"pos",FALSE,"C9H15NO5",217.09496,16.325,NA,TRUE
"Compound_0831",754529.1349,701843.089,0.104428085748943,0.758636013915972,0.803109269142691,0.471515783303033,"CJ-16,367","CJ-16,367",1086300.528,"pos",FALSE,"C24H33NO5",415.23753,12.054,NA,TRUE
"Compound_0832",3614195.393,4631837.053,-0.357909996292656,0.464515143739481,0.552072258472236,0.640751898496854,"Cochliomycin C","Cochliomycin C",1933829.592,"pos",FALSE,"C19H23ClO7",398.11308,7.817,NA,FALSE
"Compound_0833",5786850.27466667,7141786.88866667,-0.303506767258194,0.307730055500621,0.419631893864483,0.853697554579737,"Conagenin","Conagenin-isoform1",5680638.892,"pos",FALSE,"C10H19NO6",249.12056,4.07,NA,TRUE
"Compound_0834",3025212.88966667,171463.141633333,4.14106628335579,0.0905928685082825,0.184357478583595,1.11284744948206,"Conagenin","Conagenin-isoform2",1865310.737,"pos",FALSE,"C10H19NO6",249.12098,13.179,NA,TRUE
"Compound_0835",717642239.733333,375935426.533333,0.932779933255465,0.00203271339579858,0.0400106723842903,1.27105558677114,"coniferin","coniferin",558863223.5,"pos",FALSE,"C16H22O8",359.1564,6.416,"C00761",FALSE
"Compound_0836",32523755.6866667,21883041.7633333,0.571680574474392,0.0224233190340074,0.0857067643506587,1.1871988544832,"Coniferyl aldehyde","Coniferyl aldehyde",27079781.92,"pos",TRUE,"C10H10O3",178.06217,7.454,"C02666",TRUE
"Compound_0837",5882921.059,2261572.67233333,1.37920632171531,0.0301996439834359,0.101027585987753,1.20542813792724,"Coniferylalcohol","Coniferylalcohol-isoform1",1971208.706,"pos",FALSE,"C10H12O3",180.07776,5.067,NA,FALSE
"Compound_0838",528782.6308,1430769.20733333,-1.43604428067136,0.0941762561123741,0.187879506839264,1.11733452233463,"Coniferylalcohol","Coniferylalcohol-isoform2",1205150.281,"pos",FALSE,"C10H12O3",180.07775,8.396,NA,FALSE
"Compound_0839",1092931.956,1971535.739,-0.85111627894877,0.10176256159931,0.198821811528064,1.08822544166999,"Coniferylalcohol","Coniferylalcohol-isoform3",2161810.661,"pos",FALSE,"C10H12O3",180.0779,10.02,NA,FALSE
"Compound_0840",356433576.366667,249247002.266667,0.516057093239558,0.0518400843468949,0.134293254714797,1.17339711255889,"Coniferylaldehyde","Coniferylaldehyde-isoform1",321421084.2,"pos",FALSE,"C10H10O3",178.06199,6.725,"C02666",TRUE
"Compound_0841",119920066.5,53087015.1066667,1.17564215716195,0.00709677369827594,0.0545454507388151,1.23257379516478,"Coniferylaldehyde","Coniferylaldehyde-isoform2",100640050.1,"pos",TRUE,"C10H10O3",178.06218,10.451,"C02666",TRUE
"Compound_0842",18394015.5266667,8588015.238,1.09883980719571,0.0995361968891924,0.195498760521539,1.02829118473226,"Coniine","Coniine",13554604.13,"pos",FALSE,"C8H17N",127.13551,5.256,NA,TRUE
"Compound_0842",18394015.5266667,8588015.238,1.09883980719571,0.0995361968891924,0.195498760521539,1.02829118473226,"Coniine","Coniine",13554604.13,"pos",FALSE,"C8H17N",127.13551,5.256,"C06523",TRUE
"Compound_0843",1225737.6295,248005.945566667,2.30520358903346,0.0248735680540636,0.0901604612302105,1.21658196969216,"Coralmycin E","Coralmycin E",1159740.265,"pos",FALSE,"C39H42N6O11",770.28773,10.824,NA,TRUE
"Compound_0844",2684282.84833333,4464299.8428,-0.733897229166682,0.432660058056515,0.525635341597072,0.666512544384454,"Cortisol","Cortisol",2685692.965,"pos",FALSE,"C21H30O5",362.20544,16.522,"C00735",TRUE
"Compound_0845",454521.4407,258373.0444,0.814892786805307,0.0407397530109422,0.11803106012516,1.14156954447813,"Cortolone","Cortolone",821626.466,"pos",FALSE,"C21H34O5",366.24034,9.606,"C05481",TRUE
"Compound_0846",6900949.279,122590.094266667,5.81488051566153,0.0204260629945149,0.081933283568284,1.27128820962509,"Coryoctalactone D","Coryoctalactone D",4146787.391,"pos",FALSE,"C12H10O5",234.05179,15.043,NA,TRUE
"Compound_0847",82649049.3166667,49564707.2066667,0.737685016708227,0.0567818330805903,0.141954582701476,1.1386745924245,"Coumarin","Coumarin-isoform1",68264162.3,"pos",FALSE,"C9H6O2",146.03945,2.049,"C05851",TRUE
"Compound_0848",68740372.12,37004169.8966667,0.893469808453552,0.0135026014069854,0.0680618932709833,1.19920968684411,"Coumarin","Coumarin-isoform2",59585040.85,"pos",FALSE,"C6H6O2",146.03598,8.746,"C05851",FALSE
"Compound_0849",2330436.53433333,1956287.746,0.252481635254987,0.0590639632463039,0.14531610005043,1.04981713202107,"Coumarone","Coumarone",2338328.601,"pos",FALSE,"C8H6O",118.0413,10.195,"C14512",TRUE
"Compound_0850",4240329993.33333,3262344462,0.37826742307504,0.0670951066716375,0.156777484604362,1.07481128819219,"Crotonic acid","Crotonic acid",3673166047,"pos",TRUE,"C4H6O2",86.03638,1.102,"C01771",TRUE
